Wall time,Step,Value
1716072798.8834848,1000,0.07599999755620956
1716072897.064863,2000,0.1326666623353958
1716072994.511669,3000,0.18400000035762787
1716073093.2097778,4000,0.20600000023841858
1716073198.1255639,5000,0.21119999885559082
1716073296.217546,6000,0.20777778327465057
1716073394.8755698,7000,0.19923809170722961
1716073975.734781,8000,0.19200000166893005
1716074111.011654,9000,0.18474073708057404
1716074217.978009,10000,0.17626667022705078
1716074316.7860749,11000,0.16836363077163696
1716074414.897849,12000,0.1595555543899536
1716074519.343474,13000,0.1525128185749054
1716074616.443916,14000,0.14542856812477112
1716074713.487218,15000,0.13955555856227875
1716074817.617223,16000,0.13433332741260529
1716074915.929513,17000,0.13098038733005524
1716075013.831615,18000,0.12822222709655762
1716075113.559629,19000,0.12498245388269424
1716075214.9805188,20000,0.12146666646003723
1716075313.100856,21000,0.11873333156108856
1716075410.733712,22000,0.11166666448116302
1716075489.128779,23000,0.10019999742507935
1716075566.919057,24000,0.08946666866540909
1716075644.3319628,25000,0.08006666600704193
1716075723.377687,26000,0.0727333351969719
1716075804.510835,27000,0.06893333047628403
1716075882.204391,28000,0.06560000032186508
1716075958.566682,29000,0.06193333491683006
1716076046.598999,30000,0.05973333492875099
1716076123.756543,31000,0.058800000697374344
1716076200.930788,32000,0.05906666815280914
1716076279.31542,33000,0.05860000103712082
1716076359.713949,34000,0.057999998331069946
1716076436.0863628,35000,0.05806666612625122
1716076515.407186,36000,0.05906666815280914
1716076598.042819,37000,0.05920000001788139
1716076676.6278908,38000,0.05860000103712082
1716076756.5376341,39000,0.057733334600925446
1716078122.779773,40000,0.05666666850447655
1716078204.990143,41000,0.056333333253860474
1716078318.7540438,42000,0.05559999868273735
1716078420.8231921,43000,0.055799998342990875
1716078528.778441,44000,0.055933333933353424
1716078638.8266351,45000,0.056333333253860474
1716078743.1899579,46000,0.05713333189487457
1716078843.769396,47000,0.056533332914114
1716078945.091423,48000,0.055533334612846375
1716079057.025345,49000,0.055133331567049026
1716079158.3125381,50000,0.05420000106096268
1716079259.132155,51000,0.05326666682958603
1716079361.668745,52000,0.05299999937415123
1716079461.807148,53000,0.05339999869465828
1716079571.265005,54000,0.054999999701976776
1716079682.750765,55000,0.05559999868273735
1716079790.511026,56000,0.05473333224654198
1716079895.052997,57000,0.05286666750907898
1716080005.299576,58000,0.05166666582226753
1716080094.155361,59000,0.052266668528318405
1716080172.143531,60000,0.053199999034404755
1716080258.244598,61000,0.053466666489839554
1716080338.671655,62000,0.05313333496451378
1716080416.016583,63000,0.051600001752376556
1716080494.834462,64000,0.050733331590890884
1716080578.6652741,65000,0.05093333497643471
1716080656.50997,66000,0.05026666820049286
1716080734.4098802,67000,0.04933333396911621
1716080816.6558988,68000,0.04859999939799309
1716080901.741607,69000,0.04833333194255829
1716080981.12223,70000,0.048133332282304764
1716081060.222466,71000,0.047466665506362915
1716081141.4726222,72000,0.04686666652560234
1716081222.440583,73000,0.04600000008940697
1716081301.6973581,74000,0.044733334332704544
1716081382.2838469,75000,0.04386666789650917
1716081471.1807349,76000,0.04313333332538605
1716081550.141642,77000,0.04259999841451645
1716081630.0301619,78000,0.041600000113248825
1716081711.327281,79000,0.0406000018119812
1716081796.822958,80000,0.04126666486263275
1716081885.862208,81000,0.0419333316385746
1716081970.503155,82000,0.04333333298563957
1716082058.50425,83000,0.04520000144839287
1716082139.662334,84000,0.04619999974966049
1716082219.9260428,85000,0.046266667544841766
1716082301.0000892,86000,0.046666666865348816
1716082383.9346318,87000,0.04780000075697899
1716082464.1504178,88000,0.04879999905824661
1716082545.790609,89000,0.049133334308862686
1716082635.9620469,90000,0.04899999871850014
1716082717.1459599,91000,0.04866666719317436
1716082799.849927,92000,0.047733332961797714
1716082879.58012,93000,0.047466665506362915
1716082967.2611141,94000,0.04753333330154419
1716083048.5494552,95000,0.04699999839067459
1716083142.279052,96000,0.04673333466053009
1716083264.289552,97000,0.046799998730421066
1716083347.8832068,98000,0.04740000143647194
1716083431.195977,99000,0.047200001776218414
1716083526.396091,100000,0.04560000076889992
